objID,RA_ICRS,DE_ICRS,mode,class,clean,e_RA_ICRS,e_DE_ICRS,umag,gmag,rmag,imag,zmag,e_umag,e_gmag,e_rmag,e_imag,e_zmag,zsp,e_zsp,f_zsp,pmRA,pmDE,zph,e_zph,<zph>,Q,SDSS16,Sp-ID,MJD,spCl,subCl
1237666215687291246,19.166421,29.83666,1,6,1,0.004,0.004,20.71,19.387,18.886,18.695,18.628,0.052,0.011,0.009,0.011,0.027,-2.1E-4,1.0E-5,0,-2.7,-9.7,,,,3,"SDSS J011639.94+295011.9","6262-56267-0584 ",53263.3971,"STAR  ","G4V         "
1237666215687422271,19.239905,30.029449,1,3,0,0.405,0.788,20.007,17.832,16.95,16.333,15.984,0.038,0.006,0.016,0.004,0.007,-1.0E-4,1.0E-5,0,0.0,0.0,0.0929,0.0202,0.0896,3,"SDSS J011657.57+300146.0","6262-56267-0586 ",53263.3979,"STAR  ","K5          "
1237666215687422077,19.242526,30.056409,1,6,1,0.002,0.002,18.358,17.452,17.09,16.939,16.901,0.014,0.005,0.005,0.006,0.01,-6.1E-4,1.0E-5,0,4.33,-13.94,,,,3,"SDSS J011658.20+300323.0","6263-56279-0210 ",53263.3979,"STAR  ","F3/F5V      "
1237666215687357301,19.086473,29.953086,1,3,1,0.022,0.021,23.978,22.336,20.855,19.947,19.407,0.61,0.096,0.038,0.029,0.058,6.0E-5,5.0E-5,0,0.0,0.0,0.5235,0.0387,0.5138,3,"SDSS J011620.75+295711.1","6263-56279-0213 ",53263.3975,"STAR  ","M1          "
1237666215687487869,19.289925,30.275523,1,6,1,0.012,0.012,20.799,20.356,20.257,20.268,20.475,0.057,0.019,0.021,0.03,0.118,2.0E-5,7.0E-5,0,23.97,10.35,,,,3,"SDSS J011709.58+301631.8","7727-58152-0634 ",53263.3984,"STAR  ","WDcooler    "
1237666216224096580,18.645772,29.741396,1,6,1,0.002,0.002,20.939,18.324,16.854,16.005,15.557,0.07,0.006,0.005,0.005,0.006,-7.0E-5,2.0E-5,0,43.61,0.76,,,,3,"SDSS J011434.98+294429.0","6262-56267-0557 ",53263.3967,"STAR  ","M1          "
1237666216224162252,18.626985,29.774389,1,6,1,0.006,0.006,23.072,20.832,19.32,18.013,17.318,0.372,0.026,0.012,0.008,0.012,1.7E-4,2.0E-5,0,39.31,-1.88,,,,3,"SDSS J011430.47+294627.8","6259-56565-0952 ",53263.3971,"STAR  ","M5III       "
1237666216224162079,18.701967,29.845799,1,6,1,0.007,0.006,21.412,20.064,19.479,19.181,19.127,0.102,0.016,0.013,0.015,0.041,-2.2E-4,2.0E-5,0,11.19,3.23,,,,3,"SDSS J011448.47+295044.8","7727-58152-0479 ",53263.3971,"STAR  ","G8V         "
1237666216224162214,18.722103,29.888659,1,6,1,0.004,0.004,19.913,18.948,18.612,18.483,18.455,0.035,0.009,0.008,0.01,0.025,-1.4E-4,2.0E-5,0,4.38,-2.73,,,,3,"SDSS J011453.30+295319.1","6262-56267-0554 ",53263.3971,"STAR  ","F0IV        "
1237666216224227522,18.627947,29.939134,1,6,1,0.003,0.003,19.269,18.234,17.872,17.721,17.67,0.024,0.006,0.006,0.007,0.015,-6.1E-4,1.0E-5,0,-1.92,-1.86,,,,3,"SDSS J011430.70+295620.8","7724-58434-0040 ",53263.3975,"STAR  ","F3/F5V      "
1237680285995237438,18.789691,29.925015,1,6,1,0.111,0.088,23.421,25.114,21.735,20.466,19.711,1.101,0.863,0.13,0.062,0.111,-9.0E-5,5.0E-5,0,,,,,,3,"SDSS J011509.52+295530.0","7724-58434-0019 ",55120.4408,"STAR  ","M5III       "
1237680285995237727,18.827108,29.987724,1,6,0,0.094,0.096,25.65,24.421,22.094,21.078,19.699,1.201,0.719,0.168,0.107,0.105,-2.4E-4,9.0E-5,0,,,,,,3,"SDSS J011518.50+295915.8","7724-58434-0999 ",55120.4408,"STAR  ","M4.5:III    "
1237666216224227677,18.704189,29.965823,1,6,1,0.057,0.05,24.635,20.943,20.854,19.721,20.233,0.939,0.037,0.044,0.027,0.144,-1.3E-4,5.0E-5,0,0.0,0.0,,,,3,"SDSS J011449.00+295756.9","6263-56279-0296 ",53263.3975,"STAR  ","G9IV        "
1237680285995237950,18.852729,30.07706,1,6,1,0.024,0.024,25.863,20.934,20.182,19.957,19.836,1.122,0.042,0.032,0.039,0.118,-5.2E-4,3.0E-5,0,0.0,0.0,,,,3,"SDSS J011524.65+300437.4","6262-56267-0544 ",55120.4408,"STAR  ","K3V         "
1237680333257769538,18.433585,29.885253,1,6,1,0.012,0.013,21.661,20.608,20.205,20.121,20.021,0.128,0.025,0.023,0.031,0.106,-6.0E-4,1.2E-4,4,,,,,,3,"SDSS J011344.06+295306.9","7727-58152-0498 ",55122.2908,"STAR  ","F6III       "
1237680285995106369,18.487789,29.959994,1,6,1,0.003,0.003,21.063,18.222,17.024,16.61,16.419,0.144,0.007,0.005,0.005,0.009,1.3E-4,1.0E-5,0,9.21,0.35,,,,3,"SDSS J011357.06+295735.9","6259-56565-0904 ",55120.44,"STAR  ","K5Ve        "
1237666216224227350,18.546381,29.933496,1,6,1,0.013,0.013,21.679,20.794,20.401,20.302,20.144,0.12,0.026,0.024,0.033,0.097,-4.6E-4,7.0E-5,0,16.32,-15.21,,,,3,"SDSS J011411.13+295600.5","7724-58434-0960 ",53263.3975,"STAR  ","F2V         "
1237680285995106751,18.391147,30.030252,1,6,1,0.038,0.033,21.437,20.688,20.415,20.218,19.843,0.191,0.035,0.042,0.05,0.131,-5.1E-4,9.0E-5,0,8.85,-3.5,,,,3,"SDSS J011333.87+300148.9","6263-56279-0361 ",55120.44,"STAR  ","A9V         "
1237680285995106944,18.484298,30.050978,1,6,1,0.02,0.019,22.811,20.277,19.728,19.557,19.576,0.624,0.025,0.024,0.028,0.102,-5.3E-4,3.0E-5,0,-1.47,-1.65,,,,3,"SDSS J011356.23+300303.5","6263-56279-0366 ",55120.44,"STAR  ","G4V         "
1237680285995106590,18.508258,30.064428,1,6,1,0.012,0.012,20.575,19.584,19.158,19.018,19.07,0.096,0.015,0.015,0.018,0.065,-8.0E-5,3.0E-5,0,6.1,-0.91,,,,3,"SDSS J011401.98+300351.9","7724-58434-0958 ",55120.44,"STAR  ","F3/F5V      "
1237680285995106989,18.527282,30.101954,1,6,1,0.023,0.024,22.997,21.657,20.023,19.112,18.696,0.775,0.074,0.03,0.02,0.048,-1.3E-4,3.0E-5,0,2.69,-2.89,,,,3,"SDSS J011406.54+300607.0","7727-58152-0538 ",55120.44,"STAR  ","M1          "
1237680285995107168,18.473919,30.108475,1,3,1,0.122,0.197,24.132,22.572,21.511,20.22,19.255,2.376,0.246,0.16,0.074,0.116,3.0E-5,9.0E-5,0,,,0.7562,0.0754,0.6571,3,"SDSS J011353.74+300630.5","7724-58434-0955 ",55120.44,"STAR  ","M4.5:III    "
1237666216224292975,18.670882,30.118993,1,3,0,0.022,0.026,22.828,19.761,19.972,19.143,18.148,0.747,0.031,0.052,0.035,0.05,-3.3E-4,5.0E-5,0,0.0,0.0,,,0.4545,3,"SDSS J011441.01+300708.3","6263-56279-0285 ",53263.3979,"STAR  ","M4.5:III    "
1237666216224293492,18.614166,30.069811,1,3,1,0.047,0.05,23.863,23.208,22.194,20.385,19.507,0.61,0.168,0.096,0.035,0.057,1.0E-5,9.0E-5,0,,,0.5438,0.0809,0.7015,3,"SDSS J011427.39+300411.3","7724-58434-0957 ",53263.3979,"STAR  ","M5III       "
1237680285995303351,18.950366,30.039188,1,6,1,0.052,0.053,24.842,21.257,20.837,20.65,20.566,1.845,0.058,0.061,0.081,0.253,-8.7E-4,9.0E-5,0,0.0,0.0,,,,3,"SDSS J011548.08+300221.0","6263-56279-0245 ",55120.4412,"STAR  ","F3/F5V      "
1237680285995303308,18.918036,30.0919,1,6,1,0.043,0.045,24.909,21.203,20.944,20.851,21.121,1.746,0.052,0.061,0.087,0.363,-4.6E-4,8.0E-5,0,2.63,-0.92,,,,3,"SDSS J011540.32+300530.8","6262-56267-0541 ",55120.4412,"STAR  ","F3/F5V      "
1237680285995303329,18.939836,30.102635,1,6,1,0.029,0.025,26.141,21.136,20.317,19.89,19.749,0.82,0.05,0.036,0.039,0.111,-1.0E-4,3.0E-5,0,-3.17,-1.0,,,,3,"SDSS J011545.56+300609.4","6262-56267-0546 ",55120.4412,"STAR  ","K3V         "
1237680333794836564,18.960013,30.145131,1,6,1,0.118,0.118,25.65,23.016,23.332,21.782,19.06,0.824,0.162,0.307,0.144,0.051,-7.0E-5,5.0E-5,0,,,,,,3,"SDSS J011550.40+300842.4","7727-58152-0559 ",55122.2921,"STAR  ","M5III       "
1237680333794771765,18.898069,30.127137,1,6,1,0.055,0.052,23.372,23.128,21.816,20.385,19.623,0.714,0.175,0.088,0.043,0.082,-3.9E-4,9.0E-5,0,,,,,,3,"SDSS J011535.53+300737.6","7724-58434-0995 ",55122.2917,"STAR  ","M4.5:III    "
1237680333794836757,18.964792,30.314438,1,6,1,0.008,0.007,21.89,19.835,19.03,18.712,18.493,0.197,0.015,0.011,0.013,0.034,1.3E-4,1.0E-5,0,,,,,,3,"SDSS J011551.55+301851.9","7727-58152-0555 ",55122.2921,"STAR  ","K3V         "
1237666215687487802,19.132458,30.234398,1,6,1,0.006,0.006,22.22,20.102,19.36,19.058,18.905,0.153,0.017,0.012,0.014,0.034,-4.6E-4,1.0E-5,0,4.61,-5.31,,,,3,"SDSS J011631.78+301403.8","7727-58152-0593 ",53263.3984,"STAR  ","K0IV        "
1237666215687553558,19.275434,30.307498,1,6,1,0.02,0.02,22.331,21.344,21.018,20.817,20.843,0.172,0.038,0.037,0.046,0.161,-2.1E-4,7.0E-5,4,0.0,0.0,,,,3,"SDSS J011706.10+301826.9","7727-58152-0632 ",53263.3988,"STAR  ","F3/F5V      "
1237680286532305022,19.30739,30.369377,1,6,1,0.02,0.019,20.808,19.658,19.691,19.78,19.73,0.128,0.015,0.023,0.036,0.118,-4.0E-4,2.0E-5,0,3.76,-2.34,,,,3,"SDSS J011713.77+302209.7","7727-58152-0630 ",55120.442,"STAR  ","A4V         "
1237666215687487887,19.087276,30.31004,1,6,1,0.005,0.005,21.624,19.859,19.082,18.764,18.597,0.099,0.014,0.011,0.012,0.027,-2.4E-4,1.0E-5,0,0.17,-8.19,,,,3,"SDSS J011620.94+301836.1","7727-58152-0592 ",53263.3984,"STAR  ","K0IV        "
1237666215687553404,19.180344,30.38309,1,6,1,0.004,0.004,20.239,19.126,18.666,18.476,18.428,0.038,0.01,0.009,0.01,0.024,-2.5E-4,2.0E-5,0,0.61,-4.7,,,,3,"SDSS J011643.28+302259.1","6263-56279-0194 ",53263.3988,"STAR  ","F8V         "
1237666215687553574,19.194915,30.382772,1,6,1,0.017,0.017,22.254,20.999,20.737,20.626,20.702,0.163,0.03,0.03,0.04,0.144,-2.9E-4,5.0E-5,0,0.0,0.0,,,,3,"SDSS J011646.77+302257.9","7727-58152-0624 ",53263.3988,"STAR  ","F3/F5V      "
1237666215687553434,19.214437,30.413314,1,6,1,0.008,0.008,21.192,20.125,19.785,19.722,19.706,0.075,0.017,0.016,0.021,0.063,-5.2E-4,4.0E-5,0,-0.56,-2.31,,,,3,"SDSS J011651.46+302447.9","6263-56279-0186 ",53263.3988,"STAR  ","F0IV        "
1237666215687553452,19.173278,30.43192,1,6,1,0.01,0.009,21.574,20.513,20.008,19.832,19.784,0.097,0.021,0.018,0.022,0.067,-4.5E-4,5.0E-5,0,1.43,11.52,,,,3,"SDSS J011641.58+302554.9","2061-53711-0284 ",53263.3988,"STAR  ","F2          "
1237680286532108410,18.908398,30.410936,1,6,1,0.016,0.015,24.237,20.493,19.549,19.282,19.115,1.951,0.03,0.02,0.023,0.068,-2.2E-4,2.0E-5,0,-4.96,-6.13,,,,3,"SDSS J011538.01+302439.3","6263-56279-0228 ",55120.4408,"STAR  ","K3V         "
1237680286532108760,18.874277,30.422462,1,3,1,0.124,0.1,26.361,21.092,20.463,18.989,18.36,2.02,0.116,0.109,0.045,0.097,-5.0E-5,4.0E-5,0,0.0,0.0,0.6548,0.0849,0.6256,3,"SDSS J011529.82+302520.8","6263-56279-0263 ",55120.4408,"STAR  ","M5III       "
1237666215687618798,19.134003,30.496061,1,6,1,0.003,0.003,20.301,18.679,18.027,17.794,17.676,0.04,0.008,0.007,0.007,0.015,-1.0E-5,1.0E-5,0,5.23,-1.15,,,,3,"SDSS J011632.16+302945.8","2061-53711-0286 ",53263.3992,"STAR  ","K1          "
1237666215687618661,19.13909,30.514696,1,6,1,0.002,0.002,19.303,17.886,17.273,17.006,16.858,0.023,0.006,0.005,0.005,0.009,-3.0E-5,1.0E-5,0,-4.73,-1.84,,,,3,"SDSS J011633.38+303052.9","2041-53387-0243 ",53263.3992,"STAR  ","F9          "
1237666215687618833,19.09905,30.545578,1,6,1,0.002,0.002,19.977,18.186,17.426,17.158,17.003,0.033,0.006,0.005,0.006,0.01,-4.0E-5,1.0E-5,0,-2.04,-4.82,,,,3,"SDSS J011623.77+303244.0","2041-53387-0289 ",53263.3992,"STAR  ","K3          "
1237680309625684450,18.922662,30.575859,1,6,1,0.014,0.014,21.584,20.684,20.173,20.033,19.826,0.163,0.029,0.026,0.033,0.106,-3.1E-4,7.0E-5,4,6.97,-6.42,,,,3,"SDSS J011541.43+303433.0","2061-53711-0287 ",55121.4279,"STAR  ","F2          "
1237680309625684344,18.997131,30.55041,1,6,1,0.003,0.003,19.116,18.137,17.801,17.652,17.6,0.027,0.007,0.007,0.007,0.018,-2.1E-4,2.0E-5,0,4.91,-4.79,,,,3,"SDSS J011559.31+303301.4","2041-53387-0299 ",55121.4279,"STAR  ","F5          "
1237680309625684151,18.96401,30.57613,1,6,1,0.002,0.002,18.344,17.277,16.906,16.775,16.695,0.017,0.005,0.005,0.006,0.01,-6.9E-4,1.0E-5,0,7.71,-3.1,,,,3,"SDSS J011551.36+303434.0","2041-53387-0290 ",55121.4279,"STAR  ","F5          "
1237680309625749723,19.047489,30.600811,1,6,1,0.003,0.003,19.223,18.32,17.989,17.856,17.844,0.029,0.007,0.007,0.008,0.021,-2.4E-4,4.0E-5,0,-0.87,-5.33,,,,3,"SDSS J011611.39+303602.9","2041-53387-0284 ",55121.4283,"STAR  ","A0          "
1237680309625749918,19.021307,30.629534,1,6,1,0.02,0.019,21.483,20.957,20.641,20.531,20.543,0.162,0.035,0.038,0.049,0.19,-3.2E-4,7.0E-5,0,-3.19,1.33,,,,3,"SDSS J011605.11+303746.3","7725-58158-0202 ",55121.4283,"STAR  ","F3/F5V      "
1237680284921037440,17.506153,29.388416,1,3,1,0.247,0.206,23.031,24.814,21.615,20.09,19.044,1.172,1.253,0.188,0.068,0.109,1.3E-4,1.9E-4,0,,,,,0.6149,3,"SDSS J011001.47+292318.2","7724-58434-0221 ",55120.4379,"STAR  ","M5III       "
1237680332720636902,17.675595,29.441196,1,6,1,0.049,0.067,25.555,23.864,21.861,20.61,19.84,0.639,0.314,0.096,0.045,0.097,4.0E-5,1.6E-4,0,,,,,,3,"SDSS J011042.14+292628.3","7724-58434-0181 ",55122.2892,"STAR  ","M5III       "
1237680332720636166,17.684603,29.501925,1,6,1,0.056,0.062,24.908,23.902,22.041,20.513,19.8,0.787,0.301,0.106,0.039,0.088,-2.0E-5,5.0E-5,0,,,,,,3,"SDSS J011044.30+293006.9","7724-58434-0183 ",55122.2892,"STAR  ","M5III       "
1237680332720570878,17.464723,29.527003,1,6,1,0.02,0.018,22.559,21.415,20.866,20.683,20.751,0.254,0.039,0.037,0.044,0.188,-7.8E-4,9.0E-5,0,,,,,,3,"SDSS J010951.53+293137.2","7724-58434-0230 ",55122.2888,"STAR  ","F8V         "
1237680285457973909,17.799367,29.680463,1,6,1,0.017,0.017,25.911,20.644,19.77,19.485,19.272,1.061,0.032,0.024,0.024,0.079,-2.3E-4,2.0E-5,0,4.07,-5.9,,,,3,"SDSS J011111.84+294049.6","6259-56565-0772 ",55120.4383,"STAR  ","K3V         "
1237680285457973752,17.711781,29.651151,1,6,1,0.042,0.038,22.718,21.01,20.809,20.515,20.569,0.64,0.042,0.054,0.055,0.248,-6.6E-4,7.0E-5,0,0.0,0.0,,,,3,"SDSS J011050.82+293904.1","6259-56565-0778 ",55120.4383,"STAR  ","A2II        "
1237680285457973794,17.732673,29.649084,1,6,1,0.05,0.06,21.817,21.242,21.082,21.066,21.651,0.301,0.052,0.071,0.092,0.624,-4.1E-4,1.7E-4,0,0.0,0.0,,,,3,"SDSS J011055.84+293856.7","6260-56568-0048 ",55120.4383,"STAR  ","WDcooler    "
1237680285457908315,17.601797,29.659424,1,6,1,0.021,0.022,22.27,20.605,20.057,19.781,19.764,0.427,0.03,0.03,0.031,0.127,-2.4E-4,4.0E-5,0,11.32,5.77,,,,3,"SDSS J011024.43+293933.9","7724-58434-0194 ",55120.4379,"STAR  ","G8V         "
1237680285457973456,17.762666,29.758412,1,6,1,0.01,0.01,20.981,19.602,19.089,18.96,18.863,0.138,0.015,0.014,0.016,0.057,-8.6E-4,2.0E-5,0,2.81,-4.34,,,,3,"SDSS J011103.03+294530.2","7724-58434-0160 ",55120.4383,"STAR  ","G0          "
1237680332720505162,17.408695,29.503193,1,6,1,0.004,0.004,22.01,20.247,18.765,17.36,16.599,0.161,0.017,0.01,0.006,0.01,0.0,1.0E-5,0,,,,,,3,"SDSS J010938.08+293011.4","7724-58434-0232 ",55122.2884,"STAR  ","M5III       "
1237680285457842841,17.471705,29.716962,1,6,1,0.054,0.047,25.871,22.693,20.877,20.301,19.615,1.026,0.171,0.062,0.049,0.116,-1.0E-5,6.0E-5,0,0.0,0.0,,,,3,"SDSS J010953.20+294301.0","7724-58434-0234 ",55120.4375,"STAR  ","M1          "
1237680285457842517,17.367794,29.712348,1,6,1,0.024,0.024,21.476,20.271,20.011,19.918,19.818,0.206,0.023,0.03,0.034,0.136,-3.6E-4,3.0E-5,0,6.08,-13.48,,,,3,"SDSS J010928.27+294244.4","7724-58434-0238 ",55120.4375,"STAR  ","F3/F5V      "
1237680285457908004,17.551038,29.787669,1,6,0,0.082,0.074,23.111,22.89,21.351,20.576,19.963,0.819,0.21,0.096,0.066,0.163,-1.3E-4,1.3E-4,0,,,,,,3,"SDSS J011012.24+294715.6","7724-58434-0237 ",55120.4379,"STAR  ","M1          "
1237680285457973270,17.671587,29.803968,1,3,0,0.113,0.108,22.408,26.105,22.163,20.656,19.067,0.796,1.053,0.353,0.126,0.134,-0.00398,1.4E-4,4,,,,,0.6036,3,"SDSS J011041.18+294814.2","7724-58434-0191 ",55120.4383,"STAR  ","M1          "
1237680333257506848,17.680958,29.824851,1,6,0,0.091,0.085,24.953,25.114,23.215,21.208,19.69,0.774,0.591,0.362,0.107,0.084,1.1E-4,9.0E-5,4,,,,,,3,"SDSS J011043.42+294929.4","7724-58434-0199 ",55122.2892,"STAR  ","M2Iab:      "
1237680285458038966,17.869393,29.721941,1,6,1,0.003,0.003,20.854,18.21,17.183,16.79,16.571,0.132,0.007,0.005,0.005,0.01,-2.0E-5,1.0E-5,0,-5.18,-6.25,,,,3,"SDSS J011128.65+294318.9","6259-56565-0770 ",55120.4387,"STAR  ","K5Ve        "
1237680285458039262,17.87652,29.729816,1,6,1,0.058,0.08,23.847,22.695,21.142,19.793,19.252,1.587,0.188,0.08,0.034,0.086,1.5E-4,5.0E-5,0,0.0,0.0,,,,3,"SDSS J011130.36+294347.3","7724-58434-0120 ",55120.4387,"STAR  ","M5III       "
1237680285994976000,18.20627,30.035829,1,6,1,0.043,0.047,23.811,22.068,20.764,20.326,19.957,1.213,0.116,0.055,0.055,0.136,-2.0E-4,7.0E-5,0,0.0,0.0,,,,3,"SDSS J011249.50+300208.9","7724-58434-0936 ",55120.4391,"STAR  ","K3V         "
1237680285994909967,17.983448,30.005712,1,6,0,0.121,0.126,22.096,21.86,21.99,22.114,22.203,0.361,0.097,0.182,0.296,0.826,-0.0014,1.2E-4,4,,,,,,3,"SDSS J011156.02+300020.5","7724-58434-0900 ",55120.4387,"STAR  ","WDmagnetic  "
1237680285994976057,18.076953,30.08418,1,3,1,0.11,0.078,23.06,23.222,21.292,20.0,19.34,0.935,0.386,0.109,0.054,0.102,7.0E-5,7.0E-5,0,0.0,0.0,0.658,0.0455,0.6454,3,"SDSS J011218.46+300503.0","6259-56565-0805 ",55120.4391,"STAR  ","M4.5:III    "
1237680285994975787,18.067548,30.082465,1,6,1,0.099,0.161,24.067,22.327,21.9,21.929,21.62,1.543,0.149,0.154,0.243,0.587,-0.00149,0.0228,4,,,,,,3,"SDSS J011216.21+300456.8","7724-58434-0932 ",55120.4391,"STAR  ","CalciumWD   "
1237680333257507687,17.820024,29.902731,1,6,1,0.03,0.037,24.631,22.722,21.327,20.302,19.544,0.734,0.116,0.057,0.035,0.059,-1.5E-4,4.0E-5,0,,,,,,3,"SDSS J011116.80+295409.8","7724-58434-0897 ",55122.2892,"STAR  ","M1          "
1237680333257507531,17.762034,29.943926,1,3,1,0.075,0.055,24.419,23.041,21.551,20.229,19.475,0.84,0.169,0.079,0.038,0.064,-1.5E-4,7.0E-5,0,,,0.6729,0.0653,0.6769,3,"SDSS J011102.88+295638.1","7724-58434-0853 ",55122.2892,"STAR  ","M4.5:III    "
1237680333257572821,17.86895,30.00087,1,6,1,0.021,0.021,22.248,21.185,20.698,20.524,20.413,0.194,0.035,0.035,0.043,0.126,-3.7E-4,7.0E-5,0,,,,,,3,"SDSS J011128.54+300003.1","7724-58434-0896 ",55122.2896,"STAR  ","F6V         "
1237680333257507058,17.846195,30.006565,1,6,1,0.002,0.002,18.178,17.233,16.92,16.785,16.691,0.014,0.005,0.005,0.005,0.009,-4.2E-4,1.0E-5,0,,,,,,3,"SDSS J011123.08+300023.6","7724-58434-0894 ",55122.2892,"STAR  ","A2II        "
1237680285994844848,17.814586,30.073918,1,6,1,0.104,0.11,26.802,24.531,21.949,20.528,19.517,0.419,0.752,0.15,0.062,0.086,-9.0E-5,8.0E-5,0,,,,,,3,"SDSS J011115.50+300426.1","7724-58434-0857 ",55120.4383,"STAR  ","M5III       "
1237680285994844824,17.782584,30.136285,1,3,1,0.222,0.2,26.993,23.314,20.476,18.925,17.701,1.292,1.115,0.147,0.057,0.066,-1.5E-4,3.0E-5,0,0.0,0.0,0.6037,0.0395,0.6089,3,"SDSS J011107.82+300810.6","6259-56565-0763 ",55120.4383,"STAR  ","M6III       "
1237680285994909880,18.033566,30.195665,1,6,1,0.019,0.019,21.214,20.287,19.815,19.672,19.776,0.161,0.025,0.025,0.032,0.108,-9.6E-4,4.0E-5,0,8.41,-1.66,,,,3,"SDSS J011208.05+301144.3","7724-58434-0928 ",55120.4387,"STAR  ","F3/F5V      "
1237680285994910074,17.88481,30.144744,1,6,0,0.088,0.086,25.103,23.603,22.132,20.57,19.608,1.529,0.426,0.186,0.067,0.096,-1.5E-4,6.0E-5,0,,,,,,3,"SDSS J011132.35+300841.0","7724-58434-0893 ",55120.4387,"STAR  ","M4.5:III    "
1237680285994844753,17.86977,30.196109,1,6,1,0.035,0.033,22.155,21.022,20.569,20.348,20.189,0.361,0.044,0.045,0.054,0.158,-4.4E-4,8.0E-5,0,0.0,0.0,,,,3,"SDSS J011128.74+301145.9","7724-58434-0888 ",55120.4383,"STAR  ","G4V         "
1237680333794443522,17.954545,30.221735,1,3,1,0.083,0.061,23.558,22.105,20.477,19.437,18.828,1.511,0.163,0.066,0.04,0.085,3.0E-5,6.0E-5,0,,,0.5512,0.0349,0.5521,3,"SDSS J011149.09+301318.2","6263-56279-0455 ",55122.2896,"STAR  ","M5III       "
1237680285457777127,17.193931,29.811755,1,6,1,0.144,0.121,23.176,21.719,22.148,21.81,21.263,0.858,0.075,0.2,0.183,0.459,-2.5E-4,2.3E-4,0,0.0,0.0,,,,3,"SDSS J010846.54+294842.3","6259-56565-0694 ",55120.4371,"STAR  ","WDcooler    "
1237680285457712024,17.120413,29.824278,1,3,0,0.166,0.133,26.559,24.105,23.041,21.265,19.764,0.599,0.61,0.483,0.134,0.143,7.0E-5,4.0E-5,0,,,0.3684,0.0664,0.6643,3,"SDSS J010828.89+294927.4","7724-58434-0279 ",55120.4367,"STAR  ","Ldwarf      "
1237680333257441824,17.553464,30.020921,1,6,1,0.036,0.031,21.457,21.308,21.222,21.526,21.508,0.108,0.038,0.056,0.112,0.327,0.00106,15.98383,0,,,,,,3,"SDSS J011012.83+300115.3","7724-58434-0820 ",55122.2888,"STAR  ","WDmagnetic  "
1237680333257375996,17.450518,30.025568,1,6,1,0.006,0.007,21.075,19.706,19.118,18.847,18.721,0.08,0.013,0.012,0.013,0.031,-3.7E-4,2.0E-5,0,,,,,,3,"SDSS J010948.12+300132.0","7724-58434-0779 ",55122.2884,"STAR  ","G8V         "
1237680285994713518,17.398488,30.075373,1,6,1,0.02,0.021,21.201,20.192,19.776,19.648,19.609,0.152,0.023,0.025,0.03,0.098,-0.00116,6.0E-5,0,9.35,1.97,,,,3,"SDSS J010935.63+300431.3","7724-58434-0776 ",55120.4375,"STAR  ","F3/F5V      "
1237680285994647794,17.33436,30.075275,1,6,0,0.277,0.168,21.966,20.183,21.13,20.532,19.339,0.379,0.024,0.086,0.069,0.086,-5.4E-4,5.0E-5,0,20.22,-3.67,,,,3,"SDSS J010920.24+300430.9","7724-58434-0774 ",55120.4371,"STAR  ","F6V         "
1237680333257244752,17.07558,29.87165,1,6,1,0.002,0.002,18.7,17.754,17.342,17.158,17.094,0.018,0.006,0.005,0.006,0.011,-2.1E-4,1.0E-5,0,,,,,,3,"SDSS J010818.13+295217.9","6259-56565-0646 ",55122.2875,"STAR  ","F3/F5V      "
1237680333257180251,16.984723,29.904448,1,3,1,0.082,0.137,22.703,22.142,21.32,20.107,19.424,0.395,0.099,0.082,0.044,0.078,3.6E-4,9.0E-5,0,,,0.7616,0.0829,0.718,3,"SDSS J010756.33+295416.0","6260-56568-0179 ",55122.2871,"STAR  ","M5III       "
1237680333257245182,17.14584,29.999416,1,6,1,0.013,0.014,21.387,20.577,20.172,19.962,19.926,0.101,0.022,0.023,0.028,0.08,-2.4E-4,5.0E-5,0,,,,,,3,"SDSS J010835.00+295957.8","7724-58434-0734 ",55122.2875,"STAR  ","F3/F5V      "
1237680333257179394,16.920412,29.998836,1,6,1,0.005,0.005,20.208,19.211,18.843,18.706,18.674,0.042,0.01,0.01,0.012,0.03,-0.00111,2.0E-5,0,,,,,,3,"SDSS J010740.89+295955.8","6259-56565-0606 ",55122.2871,"STAR  ","F3/F5V      "
1237680285994582461,17.014673,30.11189,1,6,1,0.026,0.026,25.338,20.756,20.013,19.741,19.626,1.38,0.035,0.031,0.035,0.098,-7.0E-5,2.0E-5,0,-8.24,-0.89,,,,3,"SDSS J010803.52+300642.8","6259-56565-0602 ",55120.4367,"STAR  ","K0IV        "
1237680285994647749,17.34208,30.218501,1,6,0,0.209,0.158,24.633,22.847,22.299,21.116,19.864,1.746,0.213,0.235,0.114,0.127,-1.0E-4,6.0E-5,4,,,,,,3,"SDSS J010922.09+301306.6","7724-58434-0771 ",55120.4371,"STAR  ","M0III       "
1237680285994648028,17.20002,30.210017,1,6,1,0.03,0.028,21.984,20.432,20.159,20.04,19.982,0.303,0.028,0.035,0.043,0.13,-0.00105,4.0E-5,0,0.0,0.0,,,,3,"SDSS J010848.00+301236.0","6260-56568-0144 ",55120.4371,"STAR  ","F3/F5V      "
1237680285994778908,17.584688,30.07981,1,6,1,0.022,0.024,21.26,20.555,20.059,19.801,19.418,0.157,0.028,0.03,0.033,0.08,-5.1E-4,6.0E-5,0,-1.03,-0.3,,,,3,"SDSS J011020.32+300447.3","6260-56568-0062 ",55120.4379,"STAR  ","F3/F5V      "
